age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,no
32,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,131,2,-1,0,unknown,no
48,management,married,tertiary,no,2351,no,no,cellular,15,sep,150,1,105,3,success,yes
37,admin.,single,secondary,no,245,yes,yes,unknown,7,may,732,2,-1,0,unknown,yes
44,management,married,primary,no,4758,yes,no,cellular,22,jul,712,6,-1,0,unknown,yes
32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
49,technician,married,secondary,no,808,yes,no,cellular,28,jan,1232,1,-1,0,unknown,yes
78,retired,divorced,primary,no,2787,no,no,telephone,1,jul,372,1,-1,0,unknown,yes
49,self-employed,married,secondary,no,-199,yes,yes,cellular,29,jan,385,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,-367,yes,yes,cellular,12,may,354,1,-1,0,unknown,no
28,unknown,single,secondary,no,4465,no,no,cellular,28,jan,769,1,-1,0,unknown,yes
43,admin.,single,secondary,no,6,no,no,unknown,16,may,244,1,-1,0,unknown,no
51,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,2015,1,-1,0,unknown,yes
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes
45,blue-collar,married,unknown,no,-320,yes,no,unknown,28,may,204,3,-1,0,unknown,no
41,management,married,tertiary,no,2781,yes,no,cellular,12,aug,95,2,-1,0,unknown,no
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no
47,self-employed,married,tertiary,no,0,no,no,telephone,21,nov,28,1,-1,0,unknown,no
27,services,married,secondary,no,202,yes,no,telephone,8,jul,212,2,-1,0,unknown,no
57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,730,1,157,4,failure,yes
26,unemployed,single,secondary,no,632,no,no,cellular,12,feb,218,1,-1,0,unknown,yes
38,services,married,secondary,no,8876,no,no,cellular,19,nov,636,1,-1,0,unknown,no
42,technician,single,secondary,no,541,yes,no,cellular,5,feb,656,1,-1,0,unknown,yes
45,self-employed,married,secondary,no,396,no,no,cellular,28,aug,238,1,-1,0,unknown,no
25,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,yes
38,services,single,secondary,no,0,yes,no,unknown,27,may,166,2,-1,0,unknown,no
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,no
63,housemaid,married,primary,no,91,no,no,telephone,26,aug,128,3,-1,0,unknown,yes
40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no
59,retired,married,secondary,no,2396,no,no,cellular,27,aug,1040,6,-1,0,unknown,yes
37,management,single,tertiary,no,10269,yes,no,cellular,18,may,28,2,-1,0,unknown,no
50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,no
57,retired,married,unknown,no,-157,no,no,cellular,28,aug,31,9,-1,0,unknown,no
37,technician,single,secondary,no,1435,no,no,cellular,18,aug,724,16,-1,0,unknown,yes
34,management,single,tertiary,no,13014,no,no,cellular,12,feb,637,1,183,1,success,yes
46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,yes,cellular,9,jul,160,1,-1,0,unknown,no
66,retired,married,secondary,no,203,no,no,cellular,18,jan,353,1,195,1,success,yes
46,blue-collar,married,primary,no,1303,no,no,cellular,4,aug,174,1,-1,0,unknown,no
29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,yes
44,technician,married,tertiary,no,964,no,no,cellular,29,jul,158,2,-1,0,unknown,no
40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success,yes
68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,651,1,1,7,success,yes
39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no
34,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,169,2,-1,0,unknown,no
31,admin.,single,secondary,no,622,no,no,cellular,18,jul,420,1,-1,0,unknown,yes
35,technician,married,secondary,no,840,yes,no,cellular,29,jul,281,4,-1,0,unknown,no
55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,149,1,259,4,failure,no
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes
42,entrepreneur,married,unknown,no,206,yes,no,cellular,30,jul,695,2,-1,0,unknown,yes
47,self-employed,married,secondary,no,318,no,no,cellular,21,nov,83,1,-1,0,unknown,no
27,unemployed,single,secondary,no,0,yes,no,cellular,21,jul,53,6,-1,0,unknown,no
30,admin.,married,secondary,no,396,yes,no,cellular,13,may,366,3,348,2,failure,yes
39,technician,married,secondary,no,10685,yes,no,cellular,25,jul,1369,9,-1,0,unknown,yes
39,blue-collar,married,primary,no,275,yes,no,unknown,16,jun,189,2,-1,0,unknown,no
48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,yes
19,student,single,secondary,no,329,no,no,cellular,22,oct,252,2,-1,0,unknown,yes
31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,yes
46,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,115,1,-1,0,unknown,no
40,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,yes
28,blue-collar,single,secondary,no,53,yes,no,cellular,13,may,93,1,-1,0,unknown,no
38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,no
29,blue-collar,married,primary,no,630,yes,no,cellular,30,jul,219,5,-1,0,unknown,no
57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22,jul,236,4,-1,0,unknown,no
31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,-1,0,unknown,yes
35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,-1,0,unknown,yes
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,231,2,297,2,failure,yes
40,blue-collar,divorced,secondary,no,-90,yes,no,unknown,28,may,130,1,-1,0,unknown,no
41,blue-collar,married,secondary,yes,720,no,yes,cellular,24,jul,651,1,-1,0,unknown,yes
26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no
37,services,married,secondary,no,2678,no,no,cellular,25,mar,156,1,-1,0,unknown,yes
39,blue-collar,divorced,secondary,no,33,no,no,cellular,29,jan,593,4,-1,0,unknown,no
45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488,1,-1,0,unknown,no
32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no
45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,1,-1,0,unknown,no
35,management,divorced,tertiary,no,457,yes,no,cellular,5,feb,114,3,-1,0,unknown,no
60,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,-1,0,unknown,no
31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success,yes
58,entrepreneur,married,tertiary,no,2920,yes,no,unknown,9,jun,136,1,-1,0,unknown,no
79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,yes
29,admin.,single,secondary,no,900,yes,no,unknown,14,may,339,1,-1,0,unknown,no
54,technician,married,secondary,no,719,yes,no,cellular,2,feb,242,1,264,1,failure,no
29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,no
38,admin.,married,secondary,no,0,yes,yes,cellular,17,apr,547,2,-1,0,unknown,yes
30,management,married,tertiary,no,2994,yes,no,cellular,26,mar,156,1,137,1,other,no
40,services,divorced,primary,no,471,yes,no,cellular,16,apr,1156,1,345,2,failure,yes
27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
52,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,442,8,-1,0,unknown,yes
31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no
57,retired,married,secondary,no,1841,no,no,telephone,5,jun,302,1,-1,0,unknown,yes
36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no
21,student,single,secondary,no,71,no,no,cellular,13,jan,169,2,-1,0,unknown,yes
36,management,married,tertiary,no,0,yes,no,cellular,8,may,308,3,-1,0,unknown,yes
51,blue-collar,married,primary,no,603,yes,no,cellular,24,jul,853,2,-1,0,unknown,yes
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,1,-1,0,unknown,yes
28,technician,single,tertiary,no,2489,yes,no,telephone,27,feb,342,2,-1,0,unknown,yes
54,management,divorced,secondary,no,300,yes,no,cellular,20,nov,562,2,-1,0,unknown,yes
49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,no
39,management,divorced,tertiary,no,517,yes,yes,unknown,14,may,1328,1,-1,0,unknown,yes
48,admin.,married,secondary,no,2235,yes,yes,unknown,15,may,755,2,-1,0,unknown,no
23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes
32,management,divorced,tertiary,no,12,no,no,cellular,17,jul,321,1,-1,0,unknown,no
52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,210,2,-1,0,unknown,yes
47,management,married,tertiary,no,288,no,no,cellular,1,oct,101,1,-1,0,unknown,yes
45,blue-collar,married,unknown,no,1529,yes,no,cellular,13,nov,181,1,197,1,success,yes
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,yes
27,student,single,unknown,no,132,no,no,cellular,14,jul,276,1,-1,0,unknown,yes
32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,178,1,-1,0,unknown,yes
76,retired,married,primary,no,163,no,no,telephone,13,oct,120,1,-1,0,unknown,no
31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,-1,0,unknown,yes
57,management,married,tertiary,no,1660,no,no,cellular,4,aug,642,1,-1,0,unknown,yes
54,admin.,divorced,secondary,no,1872,no,no,cellular,13,feb,439,5,-1,0,unknown,yes
52,technician,married,secondary,no,386,no,no,cellular,20,apr,438,1,-1,0,unknown,yes
47,management,single,tertiary,no,551,no,no,cellular,29,oct,124,1,-1,0,unknown,yes
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,no
75,retired,married,primary,no,1413,no,no,cellular,1,sep,532,2,188,2,success,yes
33,management,married,tertiary,no,0,no,no,cellular,29,aug,60,2,-1,0,unknown,no
24,student,single,secondary,no,689,no,no,cellular,8,sep,630,1,-1,0,unknown,yes
31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,16,apr,1174,1,345,4,other,yes
78,retired,divorced,unknown,no,2628,no,no,telephone,14,apr,129,2,-1,0,unknown,no
36,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,no
41,blue-collar,married,primary,no,6596,yes,no,cellular,20,nov,88,1,-1,0,unknown,no
31,management,married,tertiary,no,537,yes,no,cellular,18,aug,216,1,-1,0,unknown,yes
45,entrepreneur,married,tertiary,no,20138,yes,no,cellular,20,nov,871,5,-1,0,unknown,yes
56,management,married,tertiary,no,0,no,no,cellular,19,nov,844,2,-1,0,unknown,no
29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
45,retired,divorced,secondary,no,1735,no,yes,unknown,17,jun,306,1,-1,0,unknown,no
29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,yes
43,services,married,secondary,no,192,yes,yes,unknown,30,may,273,2,-1,0,unknown,no
60,management,divorced,secondary,no,0,no,no,cellular,5,aug,603,3,-1,0,unknown,yes
32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no
37,management,married,tertiary,no,4436,no,no,cellular,13,aug,846,5,-1,0,unknown,yes
34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,unknown,no
44,blue-collar,single,primary,no,1308,no,yes,unknown,19,jun,161,1,-1,0,unknown,no
52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,133,1,-1,0,unknown,yes
32,technician,single,tertiary,no,2684,yes,no,cellular,18,may,542,2,-1,0,unknown,yes
40,housemaid,married,secondary,no,84,yes,yes,unknown,12,jun,230,7,-1,0,unknown,no
30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,232,2,294,2,failure,yes
25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,2,failure,yes
32,management,married,tertiary,no,607,yes,no,unknown,18,jun,1060,5,-1,0,unknown,yes
47,services,married,secondary,no,2597,yes,no,unknown,16,may,323,1,-1,0,unknown,no
31,blue-collar,single,primary,no,216,yes,no,unknown,21,may,565,1,-1,0,unknown,yes
44,entrepreneur,single,unknown,no,323,no,no,cellular,28,jul,332,2,181,2,failure,yes
28,blue-collar,single,unknown,no,913,yes,no,unknown,27,may,580,2,-1,0,unknown,no
49,management,married,unknown,no,0,no,no,cellular,19,nov,99,2,-1,0,unknown,no
59,housemaid,married,secondary,no,454,no,no,cellular,21,aug,162,1,-1,0,unknown,no
78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,0,no,yes,cellular,31,jul,11,21,-1,0,unknown,no
53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,no
47,management,single,tertiary,no,-230,no,no,cellular,4,feb,293,1,-1,0,unknown,no
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,yes
52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,168,4,-1,0,unknown,no
31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no
33,management,married,tertiary,no,71,no,no,cellular,16,nov,136,1,287,1,failure,no
52,management,married,tertiary,no,7192,no,no,cellular,4,aug,1486,1,-1,0,unknown,yes
38,blue-collar,married,primary,no,1852,yes,no,cellular,13,may,606,1,-1,0,unknown,yes
34,blue-collar,married,primary,no,455,yes,no,unknown,20,jun,372,3,-1,0,unknown,no
38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,96,yes,no,cellular,13,apr,348,3,256,2,failure,yes
39,services,married,secondary,no,3870,yes,no,cellular,20,apr,72,1,-1,0,unknown,no
61,management,married,tertiary,no,175,no,no,telephone,5,aug,270,2,-1,0,unknown,yes
48,management,single,tertiary,no,830,no,no,cellular,25,aug,961,4,-1,0,unknown,yes
59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes
27,management,single,secondary,no,116,yes,no,cellular,6,feb,138,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no
39,blue-collar,single,primary,no,0,yes,yes,cellular,13,may,1975,5,-1,0,unknown,yes
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,no
55,services,divorced,secondary,no,2166,yes,no,unknown,28,may,23,17,-1,0,unknown,no
28,admin.,single,secondary,no,460,yes,no,unknown,26,may,741,6,-1,0,unknown,yes
49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,yes
59,management,married,tertiary,yes,782,no,yes,cellular,13,aug,127,2,-1,0,unknown,no
41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,2,-1,0,unknown,no
29,admin.,single,secondary,no,1261,no,no,cellular,5,feb,605,1,-1,0,unknown,no
33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,221,2,-1,0,unknown,no
41,management,divorced,unknown,no,465,yes,no,cellular,22,jul,1508,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes
37,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,20,jun,42,7,-1,0,unknown,no
34,management,single,tertiary,no,682,no,no,cellular,27,aug,472,3,-1,0,unknown,no
25,services,married,secondary,no,0,yes,no,cellular,24,jul,458,9,-1,0,unknown,yes
39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
41,admin.,single,secondary,no,-109,yes,yes,cellular,11,may,1038,1,370,1,failure,yes
37,services,married,secondary,no,981,no,no,cellular,7,jul,682,2,386,1,success,yes
34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes
29,student,single,secondary,no,110,yes,no,unknown,7,may,169,3,-1,0,unknown,no
51,management,single,unknown,no,-461,yes,no,unknown,28,may,33,2,-1,0,unknown,no
29,management,single,tertiary,no,2955,no,no,cellular,29,apr,226,2,-1,0,unknown,yes
35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no
37,self-employed,married,primary,no,0,no,no,unknown,7,may,112,4,-1,0,unknown,no
34,services,single,secondary,no,-30,no,no,cellular,21,jul,1360,3,-1,0,unknown,yes
26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,yes
49,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,419,yes,yes,unknown,14,may,96,4,-1,0,unknown,no
56,management,married,primary,no,405,no,no,cellular,21,jul,251,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,2103,no,yes,unknown,26,jun,71,1,-1,0,unknown,no
32,technician,single,secondary,no,540,no,yes,cellular,29,jan,750,1,-1,0,unknown,yes
40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,2,409,2,success,yes
40,unemployed,single,tertiary,no,72,no,no,cellular,30,apr,463,1,-1,0,unknown,yes
37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no
33,management,single,tertiary,no,3552,no,no,cellular,13,feb,158,2,85,3,failure,yes
57,technician,married,secondary,no,1753,yes,no,cellular,7,may,539,1,-1,0,unknown,no
36,management,single,tertiary,no,442,yes,yes,cellular,29,jul,102,3,-1,0,unknown,no
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,yes
32,technician,single,tertiary,no,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,no
63,management,married,tertiary,no,3115,no,no,cellular,16,nov,432,5,-1,0,unknown,yes
34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,no
29,management,single,tertiary,no,1377,no,no,cellular,8,apr,548,2,-1,0,unknown,yes
58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,1879,no,no,cellular,6,feb,591,8,-1,0,unknown,yes
43,admin.,married,secondary,no,378,no,no,cellular,30,jul,782,8,-1,0,unknown,yes
40,services,married,secondary,no,0,yes,yes,cellular,2,feb,226,2,-1,0,unknown,no
30,management,single,secondary,no,4642,yes,no,cellular,21,nov,528,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,no
46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,yes
54,management,married,tertiary,no,1168,no,no,telephone,4,may,150,5,-1,0,unknown,no
52,technician,married,secondary,no,22755,yes,no,unknown,29,may,70,2,-1,0,unknown,no
50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,yes
32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no
39,management,married,tertiary,no,271,yes,no,cellular,12,aug,1344,1,-1,0,unknown,yes
37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,300,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,4,-1,0,unknown,yes
29,services,married,secondary,no,3748,no,no,cellular,28,may,322,3,-1,0,unknown,no
38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,49,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,928,no,no,cellular,17,apr,224,3,-1,0,unknown,no
33,management,married,tertiary,no,4570,no,no,cellular,22,aug,1258,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,1406,yes,yes,cellular,13,apr,1091,2,-1,0,unknown,yes
